antecedent,consequent,support,confidence,lift
{59246 47548 64594},{60443 61339},0.009,0.875,83.715
{47548 62105 13453},{59246 64594},0.009,0.854,76.347
{47548 62105 13453},{59246 60443},0.009,0.854,79.817
{47548 62105 13453},{60443 64594},0.009,0.854,76.347
{47548 62105 13453},{59246 61339},0.008,0.829,77.537
{47548 62105 13453},{64594 61339},0.008,0.780,74.673
{47548 62105 13453},{60443 61339},0.008,0.805,77.006
{59246 47548 62105},{64594 13453},0.009,0.854,79.817
{59246 47548 62105},{60443 13453},0.009,0.854,79.817
{59246 47548 62105},{60443 64594},0.009,0.878,78.528
{59246 47548 62105},{61339 13453},0.008,0.829,83.210
{59246 47548 62105},{64594 61339},0.008,0.829,79.340
{59246 47548 62105},{60443 61339},0.009,0.854,81.673
{47548 62105 64594},{59246 13453},0.009,0.875,81.812
{47548 62105 64594},{60443 13453},0.009,0.875,81.812
{47548 62105 64594},{59246 60443},0.009,0.900,84.150
{47548 62105 64594},{61339 13453},0.008,0.800,80.273
{47548 62105 64594},{59246 61339},0.008,0.850,79.475
{47548 62105 64594},{60443 61339},0.008,0.850,81.323
{47548 60443 13453},{59246 64594},0.009,0.875,78.255
{47548 60443 13453},{59246 62105},0.009,0.875,76.590
{47548 60443 13453},{62105 64594},0.009,0.875,76.590
{47548 60443 13453},{59246 61339},0.008,0.850,79.475
{47548 60443 13453},{64594 61339},0.008,0.825,78.931
{47548 60443 13453},{62105 61339},0.008,0.825,77.138
{59246 47548 60443},{64594 13453},0.009,0.875,81.812
{59246 47548 60443},{62105 13453},0.009,0.875,78.255
{59246 47548 60443},{62105 64594},0.009,0.900,78.779
{59246 47548 60443},{61339 13453},0.008,0.850,85.290
{59246 47548 60443},{64594 61339},0.009,0.875,83.715
{59246 47548 60443},{62105 61339},0.009,0.875,81.812
{47548 60443 64594},{59246 13453},0.009,0.854,79.817
{47548 60443 64594},{62105 13453},0.009,0.854,76.347
{47548 60443 64594},{59246 62105},0.009,0.878,76.857
{47548 60443 64594},{61339 13453},0.008,0.805,80.763
{47548 60443 64594},{59246 61339},0.009,0.854,79.817
{47548 60443 64594},{62105 61339},0.008,0.829,77.537
{47548 60443 62105},{59246 13453},0.009,0.854,79.817
{47548 60443 62105},{64594 13453},0.009,0.854,79.817
{47548 60443 62105},{59246 64594},0.009,0.878,78.528
{47548 60443 62105},{61339 13453},0.008,0.805,80.763
{47548 60443 62105},{59246 61339},0.009,0.854,79.817
{47548 60443 62105},{64594 61339},0.008,0.829,79.340
{47548 61339 13453},{59246 64594},0.008,0.892,79.766
{47548 61339 13453},{59246 62105},0.008,0.919,80.435
{47548 61339 13453},{62105 64594},0.008,0.865,75.703
{47548 61339 13453},{59246 60443},0.008,0.919,85.919
{47548 61339 13453},{60443 64594},0.008,0.892,79.766
{47548 61339 13453},{60443 62105},0.008,0.892,79.766
{59246 47548 61339},{64594 13453},0.008,0.846,79.115
{59246 47548 61339},{62105 13453},0.008,0.872,77.969
{59246 47548 61339},{62105 64594},0.008,0.872,76.310
{59246 47548 61339},{60443 13453},0.008,0.872,81.513
{59246 47548 61339},{60443 64594},0.009,0.897,80.262
{59246 47548 61339},{60443 62105},0.009,0.897,80.262
{59246 61339 13453},{47548 64594},0.008,0.846,80.955
{59246 61339 13453},{47548 62105},0.008,0.872,81.513
{59246 61339 13453},{62105 64594},0.008,0.872,76.310
{59246 61339 13453},{47548 60443},0.008,0.872,81.513
{59246 61339 13453},{60443 64594},0.009,0.897,80.262
{59246 61339 13453},{60443 62105},0.009,0.897,80.262
{47548 64594 61339},{59246 13453},0.008,0.892,83.392
{47548 64594 61339},{62105 13453},0.008,0.865,77.349
{47548 64594 61339},{59246 62105},0.008,0.919,80.435
{47548 64594 61339},{60443 13453},0.008,0.892,83.392
{47548 64594 61339},{59246 60443},0.009,0.946,88.446
{47548 64594 61339},{60443 62105},0.008,0.919,82.183
{64594 61339 13453},{59246 47548},0.008,0.868,83.086
{64594 61339 13453},{47548 62105},0.008,0.842,78.737
{64594 61339 13453},{59246 62105},0.008,0.895,78.318
{64594 61339 13453},{47548 60443},0.008,0.868,81.197
{64594 61339 13453},{59246 60443},0.009,0.921,86.118
{64594 61339 13453},{60443 62105},0.009,0.921,82.374
{59246 64594 61339},{47548 13453},0.008,0.805,77.006
{59246 64594 61339},{47548 62105},0.008,0.829,77.537
{59246 64594 61339},{62105 13453},0.008,0.829,74.165
{59246 64594 61339},{47548 60443},0.009,0.854,79.817
{59246 64594 61339},{60443 13453},0.009,0.854,79.817
{59246 64594 61339},{60443 62105},0.009,0.902,80.709
{47548 62105 61339},{59246 13453},0.008,0.895,83.658
{47548 62105 61339},{64594 13453},0.008,0.842,78.737
{47548 62105 61339},{59246 64594},0.008,0.895,80.021
{47548 62105 61339},{60443 13453},0.008,0.868,81.197
{47548 62105 61339},{59246 60443},0.009,0.921,86.118
{47548 62105 61339},{60443 64594},0.008,0.895,80.021
{62105 61339 13453},{59246 47548},0.008,0.872,83.408
{62105 61339 13453},{47548 64594},0.008,0.821,78.502
{62105 61339 13453},{59246 64594},0.008,0.872,77.969
{62105 61339 13453},{47548 60443},0.008,0.846,79.115
{62105 61339 13453},{59246 60443},0.009,0.897,83.910
{62105 61339 13453},{60443 64594},0.009,0.897,80.262
{59246 62105 61339},{47548 13453},0.008,0.810,77.451
{59246 62105 61339},{47548 64594},0.008,0.810,77.451
{59246 62105 61339},{64594 13453},0.008,0.810,75.690
{59246 62105 61339},{47548 60443},0.009,0.833,77.917
{59246 62105 61339},{60443 13453},0.009,0.833,77.917
{59246 62105 61339},{60443 64594},0.009,0.881,78.788
{62105 64594 61339},{47548 13453},0.008,0.780,74.673
{62105 64594 61339},{59246 47548},0.008,0.829,79.340
{62105 64594 61339},{59246 13453},0.008,0.829,77.537
{62105 64594 61339},{47548 60443},0.008,0.829,77.537
{62105 64594 61339},{60443 13453},0.009,0.854,79.817
{62105 64594 61339},{59246 60443},0.009,0.902,84.378
{47548 60443 61339},{59246 13453},0.008,0.895,83.658
{47548 60443 61339},{64594 13453},0.008,0.868,81.197
{47548 60443 61339},{59246 64594},0.009,0.921,82.374
{47548 60443 61339},{62105 13453},0.008,0.868,77.667
{47548 60443 61339},{59246 62105},0.009,0.921,80.622
{47548 60443 61339},{62105 64594},0.008,0.895,78.318
{60443 61339 13453},{59246 47548},0.008,0.872,83.408
{60443 61339 13453},{47548 64594},0.008,0.846,80.955
{60443 61339 13453},{59246 64594},0.009,0.897,80.262
{60443 61339 13453},{47548 62105},0.008,0.846,79.115
{60443 61339 13453},{59246 62105},0.009,0.897,78.554
{60443 61339 13453},{62105 64594},0.009,0.897,78.554
{59246 60443 61339},{47548 13453},0.008,0.829,79.340
{59246 60443 61339},{47548 64594},0.009,0.854,81.673
{59246 60443 61339},{64594 13453},0.009,0.854,79.817
{59246 60443 61339},{47548 62105},0.009,0.854,79.817
{59246 60443 61339},{62105 13453},0.009,0.854,76.347
{59246 60443 61339},{62105 64594},0.009,0.902,78.992
{60443 64594 61339},{47548 13453},0.008,0.805,77.006
{60443 64594 61339},{59246 47548},0.009,0.854,81.673
{60443 64594 61339},{59246 13453},0.009,0.854,79.817
{60443 64594 61339},{47548 62105},0.008,0.829,77.537
{60443 64594 61339},{62105 13453},0.009,0.854,76.347
{60443 64594 61339},{59246 62105},0.009,0.902,78.992
{60443 62105 61339},{47548 13453},0.008,0.805,77.006
{60443 62105 61339},{59246 47548},0.009,0.854,81.673
{60443 62105 61339},{59246 13453},0.009,0.854,79.817
{60443 62105 61339},{47548 64594},0.008,0.829,79.340
{60443 62105 61339},{64594 13453},0.009,0.854,79.817
{60443 62105 61339},{59246 64594},0.009,0.902,80.709
{72468 4110 65606},{83011 30032},0.015,0.909,58.438
{72468 30032 65606},{83011 4110},0.015,0.938,58.438
{4110 30032 65606},{83011 72468},0.015,0.938,58.438
{72468 4110 30032},{83011 65606},0.015,0.923,58.424
{83011 30032 65606},{72468 4110},0.015,0.968,58.548
{72468 30032 83011},{4110 65606},0.015,0.952,58.479
{72468 65606 83011},{4110 30032},0.015,0.938,58.438
{83011 4110 30032},{72468 65606},0.015,0.952,58.479
{83011 4110 65606},{72468 30032},0.015,0.938,58.438
{72468 4110 83011},{30032 65606},0.015,0.923,58.424
{75290 7177 8969},{54502 25747},0.008,0.838,95.746
{25747 75290 8969},{54502 7177},0.008,0.886,93.432
{25747 7177 8969},{54502 75290},0.008,0.861,95.746
{75290 7177 25747},{54502 8969},0.008,0.838,95.746
{11707 45550 48888},{189 52078},0.015,0.870,55.897
{11707 45550 48888},{189 48818},0.014,0.855,56.738
{11707 45550 48888},{48818 52078},0.014,0.855,56.738
{52078 45550 48888},{189 11707},0.015,0.896,55.821
{52078 45550 48888},{189 48818},0.014,0.851,56.451
{52078 45550 48888},{11707 48818},0.014,0.881,55.735
{11707 52078 48888},{189 45550},0.015,0.909,55.821
{11707 52078 48888},{189 48818},0.013,0.833,55.296
{11707 52078 48888},{48818 45550},0.014,0.894,55.722
{11707 52078 45550},{189 48888},0.015,0.909,55.821
{11707 52078 45550},{189 48818},0.014,0.848,56.301
{11707 52078 45550},{48818 48888},0.014,0.894,56.579
{189 52078 48888},{11707 45550},0.015,0.952,55.973
{189 52078 48888},{48818 45550},0.014,0.905,56.397
{189 52078 48888},{11707 48818},0.013,0.873,55.255
{189 52078 45550},{11707 48888},0.015,0.952,55.973
{189 52078 45550},{48818 48888},0.014,0.905,57.264
{189 52078 45550},{11707 48818},0.014,0.889,56.260
{189 45550 48888},{11707 52078},0.015,0.909,55.821
{189 45550 48888},{48818 52078},0.014,0.864,57.306
{189 45550 48888},{11707 48818},0.014,0.894,56.579
{189 11707 52078},{45550 48888},0.015,0.968,56.075
{189 11707 52078},{48818 48888},0.013,0.887,56.146
{189 11707 52078},{48818 45550},0.014,0.903,56.301
{189 11707 48888},{52078 45550},0.015,0.923,55.846
{189 11707 48888},{48818 52078},0.013,0.846,56.146
{189 11707 48888},{48818 45550},0.014,0.908,56.579
{189 11707 45550},{52078 48888},0.015,0.923,55.846
{189 11707 45550},{48818 52078},0.014,0.862,57.167
{189 11707 45550},{48818 48888},0.014,0.908,57.450
{189 48818 52078},{45550 48888},0.014,0.983,56.945
{189 48818 52078},{11707 48888},0.013,0.948,55.732
{189 48818 52078},{11707 45550},0.014,0.966,56.745
{189 48818 48888},{52078 45550},0.014,0.934,56.533
{189 48818 48888},{11707 52078},0.013,0.902,55.363
{189 48818 48888},{11707 45550},0.014,0.967,56.844
{48818 52078 48888},{189 45550},0.014,0.934,57.377
{48818 52078 48888},{189 11707},0.013,0.902,56.202
{48818 52078 48888},{11707 45550},0.014,0.967,56.844
{189 48818 45550},{52078 48888},0.014,0.919,55.621
{189 48818 45550},{11707 52078},0.014,0.903,55.461
{189 48818 45550},{11707 48888},0.014,0.952,55.928
{52078 48818 45550},{189 48888},0.014,0.919,56.451
{52078 48818 45550},{189 11707},0.014,0.903,56.301
{52078 48818 45550},{11707 48888},0.014,0.952,55.928
{48818 45550 48888},{189 52078},0.014,0.877,56.370
{48818 45550 48888},{189 11707},0.014,0.908,56.579
{48818 45550 48888},{11707 52078},0.014,0.908,55.735
{189 11707 48818},{52078 48888},0.013,0.917,55.458
{189 11707 48818},{52078 45550},0.014,0.933,56.467
{189 11707 48818},{45550 48888},0.014,0.983,56.978
{11707 48818 52078},{189 48888},0.013,0.917,56.286
{11707 48818 52078},{189 45550},0.014,0.933,57.309
{11707 48818 52078},{45550 48888},0.014,0.983,56.978
{11707 48818 48888},{189 52078},0.013,0.873,56.119
{11707 48818 48888},{189 45550},0.014,0.937,57.504
{11707 48818 48888},{52078 45550},0.014,0.937,56.659
{11707 48818 45550},{189 52078},0.014,0.875,56.246
{11707 48818 45550},{189 48888},0.014,0.922,56.606
{11707 48818 45550},{52078 48888},0.014,0.922,55.773
{90112 6828 90703},{51405 18042},0.009,0.776,70.899
{90112 6828 90703},{1518 18042},0.010,0.857,69.143
{90112 6828 90703},{51405 1518},0.009,0.796,71.183
{51405 90112 6828},{18042 90703},0.009,0.864,68.327
{51405 90112 6828},{1518 18042},0.009,0.864,69.667
{51405 90112 6828},{1518 90703},0.009,0.886,71.500
{51405 6828 90703},{90112 18042},0.009,0.864,68.327
{51405 6828 90703},{1518 18042},0.009,0.841,67.833
{51405 6828 90703},{90112 1518},0.009,0.886,71.500
{37321 14148 54782},{98129 44776},0.012,0.925,70.435
{37321 14148 54782},{98129 6080},0.012,0.906,70.300
{37321 14148 54782},{6080 44776},0.012,0.906,70.300
{37321 14148 54782},{24918 6080},0.011,0.887,72.965
{37321 14148 54782},{98129 24918},0.012,0.925,73.144
{37321 14148 54782},{24918 44776},0.012,0.906,73.057
{37321 14148 44776},{98129 54782},0.012,0.891,70.485
{37321 14148 44776},{98129 6080},0.012,0.909,70.566
{37321 14148 44776},{6080 54782},0.012,0.873,70.400
{37321 14148 44776},{24918 6080},0.012,0.873,71.808
{37321 14148 44776},{98129 24918},0.012,0.909,71.923
{37321 14148 44776},{24918 54782},0.012,0.873,71.808
{37321 44776 54782},{98129 14148},0.012,0.942,70.485
{37321 44776 54782},{98129 6080},0.011,0.904,70.159
{37321 44776 54782},{6080 14148},0.012,0.923,70.325
{37321 44776 54782},{24918 6080},0.011,0.865,71.204
{37321 44776 54782},{98129 24918},0.011,0.904,71.508
{37321 44776 54782},{24918 14148},0.012,0.923,71.652
{51405 90112 90703},{18042 6828},0.009,0.844,69.481
{51405 90112 90703},{1518 18042},0.009,0.867,69.911
{51405 90112 90703},{1518 6828},0.009,0.867,71.309
{37321 98129 14148},{44776 54782},0.012,0.891,40.724
{37321 98129 14148},{6080 54782},0.012,0.873,70.400
{37321 98129 14148},{6080 44776},0.012,0.909,70.566
{37321 98129 14148},{24918 6080},0.012,0.891,73.304
{37321 98129 14148},{24918 54782},0.012,0.891,73.304
{37321 98129 14148},{24918 44776},0.012,0.909,73.333
{37321 98129 54782},{14148 44776},0.012,0.942,44.053
{37321 98129 54782},{6080 14148},0.012,0.923,70.325
{37321 98129 54782},{6080 44776},0.011,0.904,70.159
{37321 98129 54782},{24918 6080},0.011,0.885,72.786
{37321 98129 54782},{24918 14148},0.012,0.942,73.144
{37321 98129 54782},{24918 44776},0.011,0.904,72.910
{98129 14148 54782},{37321 44776},0.012,0.961,70.583
{98129 14148 54782},{37321 6080},0.012,0.941,70.400
{98129 14148 54782},{6080 44776},0.011,0.902,70.013
{98129 14148 54782},{24918 6080},0.011,0.902,74.213
{98129 14148 54782},{37321 24918},0.012,0.961,74.579
{98129 14148 54782},{24918 44776},0.011,0.922,74.340
{37321 98129 44776},{14148 54782},0.012,0.907,42.909
{37321 98129 44776},{6080 14148},0.012,0.926,70.542
{37321 98129 44776},{6080 54782},0.011,0.870,70.210
{37321 98129 44776},{24918 6080},0.011,0.870,71.614
{37321 98129 44776},{24918 14148},0.012,0.926,71.873
{37321 98129 44776},{24918 54782},0.011,0.870,71.614
{98129 14148 44776},{37321 54782},0.012,0.925,70.435
{98129 14148 44776},{37321 6080},0.012,0.943,70.566
{98129 14148 44776},{6080 54782},0.011,0.868,70.013
{98129 14148 44776},{24918 6080},0.011,0.887,72.965
{98129 14148 44776},{37321 24918},0.012,0.943,73.229
{98129 14148 44776},{24918 54782},0.011,0.887,72.965
{98129 44776 54782},{37321 14148},0.012,0.980,70.732
{98129 44776 54782},{37321 6080},0.011,0.940,70.312
{98129 44776 54782},{6080 14148},0.011,0.920,70.090
{98129 44776 54782},{24918 6080},0.011,0.880,72.406
{98129 44776 54782},{37321 24918},0.011,0.940,72.965
{98129 44776 54782},{24918 14148},0.011,0.940,72.965
{37321 98129 6080},{14148 54782},0.012,0.906,42.826
{37321 98129 6080},{14148 44776},0.012,0.943,44.104
{37321 98129 6080},{44776 54782},0.011,0.887,40.536
{37321 98129 6080},{24918 14148},0.012,0.925,71.764
{37321 98129 6080},{24918 54782},0.011,0.868,71.413
{37321 98129 6080},{24918 44776},0.011,0.887,71.535
{6080 98129 14148},{37321 54782},0.012,0.923,70.325
{6080 98129 14148},{37321 44776},0.012,0.962,70.639
{6080 98129 14148},{44776 54782},0.011,0.885,40.437
{6080 98129 14148},{37321 24918},0.012,0.942,73.144
{6080 98129 14148},{24918 54782},0.011,0.885,72.786
{6080 98129 14148},{24918 44776},0.011,0.904,72.910
{37321 6080 14148},{98129 54782},0.012,0.889,70.325
{37321 6080 14148},{98129 44776},0.012,0.926,70.542
{37321 6080 14148},{44776 54782},0.012,0.889,40.632
{37321 6080 14148},{98129 24918},0.012,0.907,71.790
{37321 6080 14148},{24918 54782},0.011,0.870,71.614
{37321 6080 14148},{24918 44776},0.012,0.889,71.704
{98129 6080 54782},{37321 14148},0.012,0.980,70.702
{98129 6080 54782},{37321 44776},0.011,0.959,70.466
{98129 6080 54782},{14148 44776},0.011,0.939,43.888
{98129 6080 54782},{37321 24918},0.011,0.939,72.870
{98129 6080 54782},{24918 14148},0.011,0.939,72.870
{98129 6080 54782},{24918 44776},0.011,0.898,72.435
{37321 6080 54782},{98129 14148},0.012,0.941,70.400
{37321 6080 54782},{98129 44776},0.011,0.922,70.210
{37321 6080 54782},{14148 44776},0.012,0.941,44.000
{37321 6080 54782},{98129 24918},0.011,0.902,71.359
{37321 6080 54782},{24918 14148},0.011,0.922,71.535
{37321 6080 54782},{24918 44776},0.011,0.882,71.176
{6080 14148 54782},{37321 98129},0.012,0.960,70.526
{6080 14148 54782},{98129 44776},0.011,0.920,70.090
{6080 14148 54782},{37321 44776},0.012,0.960,70.526
{6080 14148 54782},{98129 24918},0.011,0.920,72.786
{6080 14148 54782},{37321 24918},0.011,0.940,72.965
{6080 14148 54782},{24918 44776},0.011,0.900,72.600
{98129 6080 44776},{37321 14148},0.012,0.980,70.760
{98129 6080 44776},{37321 54782},0.011,0.922,70.210
{98129 6080 44776},{14148 54782},0.011,0.902,42.651
{98129 6080 44776},{37321 24918},0.011,0.922,71.535
{98129 6080 44776},{24918 14148},0.011,0.922,71.535
{98129 6080 44776},{24918 54782},0.011,0.863,70.987
{37321 6080 44776},{98129 14148},0.012,0.943,70.566
{37321 6080 44776},{98129 54782},0.011,0.887,70.159
{37321 6080 44776},{14148 54782},0.012,0.906,42.826
{37321 6080 44776},{98129 24918},0.011,0.887,70.159
{37321 6080 44776},{24918 14148},0.012,0.906,70.300
{37321 6080 44776},{24918 54782},0.011,0.849,69.860
{6080 14148 44776},{37321 98129},0.012,0.962,70.639
{6080 14148 44776},{98129 54782},0.011,0.885,69.987
{6080 14148 44776},{37321 54782},0.012,0.923,70.325
{6080 14148 44776},{98129 24918},0.011,0.904,71.508
{6080 14148 44776},{37321 24918},0.012,0.923,71.652
{6080 14148 44776},{24918 54782},0.011,0.865,71.204
{6080 44776 54782},{37321 98129},0.011,0.959,70.466
{6080 44776 54782},{98129 14148},0.011,0.939,70.220
{6080 44776 54782},{37321 14148},0.012,0.980,70.702
{6080 44776 54782},{98129 24918},0.011,0.898,71.042
{6080 44776 54782},{37321 24918},0.011,0.918,71.286
{6080 44776 54782},{24918 14148},0.011,0.918,71.286
{90112 18042 6828},{51405 90703},0.009,0.792,67.852
{90112 18042 6828},{1518 90703},0.010,0.875,70.583
{90112 18042 6828},{51405 1518},0.009,0.792,70.803
{18042 6828 90703},{51405 90112},0.009,0.809,70.770
{18042 6828 90703},{90112 1518},0.010,0.894,72.085
{18042 6828 90703},{51405 1518},0.009,0.787,70.406
{90112 18042 90703},{51405 6828},0.009,0.776,69.358
{90112 18042 90703},{1518 6828},0.010,0.857,70.526
{90112 18042 90703},{51405 1518},0.009,0.796,71.183
{51405 18042 6828},{90112 90703},0.009,0.927,71.943
{51405 18042 6828},{90112 1518},0.009,0.927,74.764
{51405 18042 6828},{1518 90703},0.009,0.902,72.797
{51405 90112 18042},{6828 90703},0.009,0.884,69.916
{51405 90112 18042},{1518 6828},0.009,0.884,72.713
{51405 90112 18042},{1518 90703},0.009,0.907,73.163
{51405 18042 90703},{90112 6828},0.009,0.884,69.916
{51405 18042 90703},{1518 6828},0.009,0.860,70.799
{51405 18042 90703},{90112 1518},0.009,0.907,73.163
{1518 18042 6828},{90112 90703},0.010,0.894,69.365
{1518 18042 6828},{51405 90112},0.009,0.809,70.770
{1518 18042 6828},{51405 90703},0.009,0.787,67.473
{90112 18042 1518},{6828 90703},0.010,0.875,69.226
{90112 18042 1518},{51405 6828},0.009,0.792,70.803
{90112 18042 1518},{51405 90703},0.009,0.812,69.638
{90112 1518 6828},{18042 90703},0.010,0.875,69.226
{90112 1518 6828},{51405 18042},0.009,0.792,72.376
{90112 1518 6828},{51405 90703},0.009,0.812,69.638
{1518 18042 90703},{90112 6828},0.010,0.875,69.226
{1518 18042 90703},{51405 6828},0.009,0.771,68.939
{1518 18042 90703},{51405 90112},0.009,0.812,71.120
{1518 6828 90703},{90112 18042},0.010,0.894,70.699
{1518 6828 90703},{51405 18042},0.009,0.787,71.971
{1518 6828 90703},{51405 90112},0.009,0.830,72.633
{90112 1518 90703},{18042 6828},0.010,0.875,71.995
{90112 1518 90703},{51405 18042},0.009,0.812,74.281
{90112 1518 90703},{51405 6828},0.009,0.812,72.666
{51405 1518 18042},{90112 6828},0.009,0.884,69.916
{51405 1518 18042},{6828 90703},0.009,0.860,68.076
{51405 1518 18042},{90112 90703},0.009,0.907,70.402
{51405 1518 6828},{90112 18042},0.009,0.905,71.581
{51405 1518 6828},{18042 90703},0.009,0.881,69.697
{51405 1518 6828},{90112 90703},0.009,0.929,72.078
{51405 90112 1518},{18042 6828},0.009,0.864,71.060
{51405 90112 1518},{18042 90703},0.009,0.886,70.125
{51405 90112 1518},{6828 90703},0.009,0.886,70.125
{51405 1518 90703},{18042 6828},0.009,0.841,69.190
{51405 1518 90703},{90112 18042},0.009,0.886,70.125
{51405 1518 90703},{90112 6828},0.009,0.886,70.125
{24918 98129 6080},{37321 14148},0.012,1.000,72.175
